_id,age,campaign_id,click_time,contact_email_id,contact_list_id,email_domain_id,gender,is_bad,is_clicked,is_opened,is_unsubscribe,location,open_time,publisher_id,recurring_id,region,send_time,town,unique_id,vertical_type
6609c035543bde73660d3cd8,58,34816,0,5b067c4c2d569a6f095a6113,133,3,1,0,0,0,0,41,0,46,226,718,1709234896,9300,1799887,13
6609c035543bde73660d3cd9,40,34816,0,5b067a2e2d569ada045a6f23,119,3,1,0,0,0,0,41,0,35,226,3130,1709234895,16442,1760213,13
6609c035543bde73660d3cda,36,34816,0,5a65e0cb6803faaf31ca668d,129,3,2,0,0,0,0,41,0,44,226,2451,1709234895,20794,804562,13
6609c035543bde73660d3cdb,42,34816,0,5ab16e626803facc37ca54a8,119,3,2,0,0,0,0,41,0,35,226,1962,1709234895,27102,1391007,13
6609c035543bde73660d3cdc,55,34816,0,5a65e0cb6803faaf31ca6dca,45,0,2,0,0,0,0,41,0,14,226,1419,1709234895,738,806415,13
6609c035543bde73660d3cdd,40,34816,0,5a65e1066803fa1132ca66a8,119,3,1,0,0,0,0,0,0,35,226,0,1709234895,0,809077,13
6609c035543bde73660d3cde,56,34816,0,5a65e1436803fab428cb16dd,45,3,2,0,0,0,0,0,0,14,226,0,1709234896,0,816962,13
6609c035543bde73660d3cdf,0,34816,0,5a65e1436803fab428cb1756,119,3,1,0,0,1,0,0,1709258395,35,226,0,1709234895,0,817083,13
6609c035543bde73660d3ce0,42,34816,0,5a65e08f6803fa332eca80ea,127,3,2,0,0,0,0,0,0,42,226,0,1709234895,0,800829,13
6609c035543bde73660d3ce1,57,34816,0,5a65e1066803fa1132ca720c,119,3,2,0,0,0,0,41,0,35,226,1289,1709234895,2192,811993,13
6609c035543bde73660d3ce2,40,34816,0,5a65e1066803fa1132ca6cbf,45,3,2,0,0,0,0,41,0,14,226,718,1709234896,9287,810636,13
6609c035543bde73660d3ce3,50,34816,0,5a65e1066803fa1132ca6d18,126,3,1,0,0,0,0,41,0,40,226,1905,1709234895,27590,810725,13
6609c035543bde73660d3ce4,82,34816,0,5a65e0cb6803faaf31ca69f8,45,3,2,0,0,1,0,16,1709239596,14,226,170,1709234895,14593,805437,13
6609c035543bde73660d3ce5,48,34816,0,5a6725a46803fa1f54ca67b0,41,3,0,0,0,0,0,41,0,15,226,4,1709234895,13775,1007328,13
6609c035543bde73660d3ce6,42,34816,0,5a65f52f6803fa004fca770f,138,3,2,0,0,0,0,41,0,48,226,4,1709234896,13775,833218,13
6609c035543bde73660d3ce7,40,34816,0,5a65f52f6803fa004fca7711,126,3,2,0,0,1,0,16,1709268717,40,226,666,1709234895,7971,833220,13
6609c035543bde73660d3ce8,52,34816,0,5af450292d569a8a628d768d,115,3,1,0,0,0,0,41,0,24,226,1962,1709234896,27099,1458069,13
6609c035543bde73660d3ce9,57,34816,0,5af450292d569a8a628d787a,3,3,1,0,0,0,0,41,0,8,226,3056,1709234895,15024,1458562,13
6609c035543bde73660d3cea,42,34816,0,5a65f52f6803fa004fca6c8c,127,3,2,0,0,0,0,41,0,42,226,2451,1709234896,20787,830527,13
6609c035543bde73660d3ceb,47,34816,0,5a65f52f6803fa004fca6ccb,130,3,1,0,0,0,0,0,0,43,226,0,1709234895,0,830590,13
6609c035543bde73660d3cec,60,34816,0,5b0681a82d569a95135a65c4,119,3,1,0,0,1,0,41,1709243450,35,226,2023,1709234895,25095,1911808,13
6609c035543bde73660d3ced,40,34816,0,5a65e1bb6803fa7532ca6521,126,3,2,0,0,0,0,41,0,40,226,1962,1709234896,27099,823640,13
6609c035543bde73660d3cee,67,34816,0,5a65e1bb6803fa7532ca652d,45,3,2,0,0,0,0,0,0,14,226,0,1709234895,0,823652,13
6609c035543bde73660d3cef,45,34816,0,5b0675032d569ad2795a75ad,129,0,0,0,0,0,0,16,0,44,226,1093,1709234896,5236,1659266,13
6609c035543bde73660d3cf0,52,34816,0,5b0675432d569ace795a733d,126,3,2,0,0,0,0,41,0,40,226,2451,1709234895,20790,1665082,13
6609c035543bde73660d3cf1,47,34816,0,5ab169766803fabd2dca40db,133,3,1,0,0,0,0,41,0,46,226,2451,1709234896,20786,1289307,13
6609c035543bde73660d3cf2,36,34816,0,5ab169ac6803fad22bca385b,133,3,2,0,0,0,0,0,0,46,226,0,1709234895,0,1292816,13
6609c035543bde73660d3cf3,46,34816,0,5a65e1bb6803fa7532ca7335,117,3,2,0,0,0,0,41,0,33,226,4,1709234895,13776,827244,13
6609c035543bde73660d3cf4,46,34816,0,5ab16fc96803fafb35ca8fb3,119,3,2,0,0,0,0,41,0,35,226,718,1709234896,9300,1419362,13
6609c035543bde73660d3cf5,29,34816,0,5ab170046803fa033bca4492,119,0,1,0,0,0,0,41,0,35,226,718,1709234895,9288,1423393,13
6609c035543bde73660d3cf6,22,34816,0,5a65e1436803fab428cb1b11,138,3,2,0,0,0,0,44,0,48,226,1012,1709234895,4408,818038,13
6609c035543bde73660d3cf7,42,34816,0,5b0671be2d569a82735a6e1d,127,3,2,0,0,0,0,16,0,42,226,666,1709234896,7971,1591244,13
6609c035543bde73660d3cf8,80,34816,0,5b0672ab2d569a54755a7e75,127,3,1,0,0,0,0,0,0,42,226,0,1709234895,0,1615744,13
6609c035543bde73660d3cf9,40,34816,0,5ab16d346803fa7f35ca48a0,101,3,2,0,0,1,0,41,1709235157,24,226,718,1709234895,9295,1364386,13
6609c035543bde73660d3cfa,35,34816,0,5ab16add6803fa1f2fca50fb,119,3,2,0,0,0,0,41,0,35,226,718,1709234896,9288,1314579,13
6609c035543bde73660d3cfb,50,34816,0,5ab16add6803fa1f2fca5160,119,3,1,0,0,0,0,0,0,35,226,0,1709234895,0,1314680,13
6609c035543bde73660d3cfc,64,34816,0,5a65f83b6803faa558ca6c39,45,3,2,0,0,1,0,41,1709237892,14,226,718,1709234896,9289,895279,13
6609c035543bde73660d3cfd,46,34816,0,5a65f83b6803faa558ca6cc4,117,3,2,0,0,0,0,41,0,33,226,718,1709234895,9292,895418,13
6609c035543bde73660d3cfe,57,34816,0,5a65f56b6803fa2053cb0a4e,45,3,1,0,0,0,0,41,0,14,226,2451,1709234896,20788,836644,13
6609c035543bde73660d3cff,78,34816,0,5a6729db6803fa155bca6878,45,3,1,0,0,0,0,0,0,14,226,0,1709234895,0,1097332,13
6609c035543bde73660d3d00,0,34816,0,5a72f7a76803facc5625b33a,138,3,1,0,0,0,0,41,0,48,226,718,1709234896,9294,1138526,13
6609c035543bde73660d3d01,0,34816,0,5a72f7e36803fa994f260dea,130,3,2,0,0,0,0,16,0,43,226,170,1709234895,14593,1141749,13
6609c035543bde73660d3d02,43,34816,0,5a65e1436803fab428cb0809,127,3,1,0,0,1,0,41,1709330402,42,226,1905,1709234896,27588,813166,13
6609c035543bde73660d3d03,0,34816,0,5a65e1436803fab428cb080d,119,3,1,0,0,1,0,0,1709575715,35,226,0,1709234895,0,813170,13
6609c035543bde73660d3d04,36,34816,0,5a65f56b6803fa2053cb0095,45,3,2,0,0,0,0,46,0,14,226,2113,1709234896,26226,834155,13
6609c035543bde73660d3d05,0,34816,0,5a65f56b6803fa2053cb009e,119,3,2,0,0,1,0,0,1709278798,35,226,0,1709234895,0,834164,13
6609c035543bde73660d3d06,45,34816,0,5a65f6976803fa654fca674c,45,3,2,0,0,0,0,0,0,14,226,0,1709234896,0,859104,13
6609c035543bde73660d3d07,37,34816,0,5a65f6976803fa654fca68b8,127,3,2,0,0,0,0,41,0,42,226,3056,1709234895,15024,859468,13
6609c035543bde73660d3d08,56,34816,0,5af4684e2d569a30148d7c8e,119,0,1,0,0,0,0,41,0,35,226,1905,1709234895,27588,1472208,13
6609c035543bde73660d3d09,52,34816,0,5a65f52f6803fa004fca6326,130,7,1,0,0,0,0,16,0,43,226,3168,1709234895,16003,828121,13
6609c035543bde73660d3d0a,47,34816,0,5b0680f82d569ae8115a7a95,119,3,1,0,0,1,0,0,1709237419,35,226,0,1709234896,0,1900061,13
6609c035543bde73660d3d0b,62,34816,0,5b0680f82d569ae8115a7b9d,119,3,1,0,0,1,0,41,1709260493,35,226,3130,1709234895,16438,1900325,13
6609c035543bde73660d3d0c,70,34816,0,5a65f9a36803fa7157ca8bd7,45,3,2,0,0,0,0,41,0,14,226,1289,1709234895,2185,928279,13
6609c035543bde73660d3d0d,50,34816,0,5a65f52f6803fa004fca72aa,133,3,2,0,0,0,0,41,0,46,226,2023,1709234896,25097,832093,13
6609c035543bde73660d3d0e,42,34816,0,5a65f52f6803fa004fca72be,138,3,1,0,0,0,0,41,0,48,226,1962,1709234895,27100,832113,13
6609c035543bde73660d3d0f,32,34816,0,5a65fbbe6803fa7157caae6d,45,3,2,0,0,0,0,41,0,14,226,4,1709234896,13775,969238,13
6609c035543bde73660d3d10,57,34816,0,5a65fbbe6803fa7157cab12f,119,3,1,0,0,0,0,16,0,35,226,3168,1709234895,16003,969944,13
6609c035543bde73660d3d11,47,34816,0,5a65e1bb6803fa7532ca6cde,45,3,2,0,0,0,0,41,0,14,226,2023,1709234895,25097,825621,13
6609c035543bde73660d3d12,50,34816,0,5a65e17e6803fab428cb2ba2,130,3,2,0,0,1,0,41,1710526837,43,226,1419,1709234896,739,822278,13
6609c035543bde73660d3d13,39,34816,0,5a65e17e6803fab428cb2c14,117,3,2,0,0,0,0,41,0,33,226,2023,1709234895,25100,822392,13
6609c035543bde73660d3d14,39,34816,0,5a65e17e6803fab428cb2051,138,3,2,0,0,0,0,41,0,48,226,3056,1709234896,15023,819381,13
6609c035543bde73660d3d15,49,34816,0,5a65e17e6803fab428cb2054,119,3,2,0,0,1,0,41,1709250631,35,226,3130,1709234895,16441,819384,13
6609c035543bde73660d3d16,57,34816,0,5a65e17e6803fab428cb240a,126,3,1,0,0,0,0,41,0,40,226,1419,1709234895,739,820334,13
6609c035543bde73660d3d17,45,34816,0,5a65e1436803fab428cb0c69,119,3,2,0,0,1,0,41,1709235630,35,226,1419,1709234896,737,814286,13
6609c035543bde73660d3d18,0,34816,0,5a65e1436803fab428cb0cb8,119,3,2,0,0,1,0,41,1709239427,35,226,718,1709234895,9287,814365,13
6609c035543bde73660d3d19,44,34816,0,5a9fd8b96803fa096a8c2a8c,154,3,1,0,0,1,0,41,1709274542,54,226,718,1709234895,9293,1246570,13
6609c035543bde73660d3d1a,35,34816,0,5a65e08f6803fa332eca885b,101,3,2,0,0,0,0,46,0,24,226,1566,1709234896,1186,802734,13
6609c035543bde73660d3d1b,33,34816,0,5a65e08f6803fa332eca8870,127,3,2,0,0,0,0,41,0,42,226,2451,1709234895,20789,802755,13
6609c035543bde73660d3d1c,62,34816,0,5a65e0cb6803faaf31ca734b,127,3,0,0,0,0,0,0,0,42,226,0,1709234895,0,807824,13
6609c035543bde73660d3d1d,46,34816,0,5a65e1bb6803fa7532ca67c4,117,3,2,0,0,0,0,41,0,33,226,4,1709234895,13777,824315,13
6609c035543bde73660d3d1e,40,34816,0,5a65f92b6803fa6847cac565,45,3,2,0,0,1,0,41,1709246231,14,226,2451,1709234895,20787,913052,13
6609c035543bde73660d3d1f,0,34816,0,5a65f56b6803fa2053cb05be,138,3,2,0,0,0,0,41,0,48,226,2023,1709234896,25096,835476,13
6609c035543bde73660d3d20,42,34816,0,5a65f56b6803fa2053cb05ca,117,3,2,0,0,0,0,41,0,33,226,2023,1709234895,25100,835488,13
6609c035543bde73660d3d21,44,34816,0,5a65e17e6803fab428cb27de,127,3,2,0,0,0,0,41,0,42,226,2451,1709234896,20794,821314,13
6609c035543bde73660d3d22,41,34816,0,5a65e17e6803fab428cb27e1,130,3,2,0,0,0,0,41,0,43,226,3056,1709234895,15029,821317,13
6609c035543bde73660d3d23,46,34816,0,5ab1684a6803fa4c2bca3e26,119,3,1,0,0,0,0,41,0,35,226,2451,1709234896,20793,1262686,13
6609c035543bde73660d3d24,43,34816,0,5ab1684a6803fa4c2bca4432,154,3,2,0,0,0,0,41,0,54,226,1962,1709234895,27098,1264234,13
6609c035543bde73660d3d25,61,34816,0,5a65e08f6803fa332eca8b03,45,3,2,0,0,0,0,41,0,14,226,718,1709234895,9288,803414,13
6609c035543bde73660d3d26,51,34816,0,5b066e002d569a606c5a7051,130,3,1,0,0,0,0,0,0,43,226,0,1709234895,0,1516649,13
6609c035543bde73660d3d27,50,34816,0,5a65f74a6803fa7057ca8955,99,3,1,0,0,0,0,16,0,23,226,170,1709234895,14593,877794,13
6609c035543bde73660d3d28,41,34816,0,5b067dec2d569a190c5a635e,144,0,2,0,0,0,0,0,0,50,226,0,1709234895,0,1838316,13
6609c035543bde73660d3d29,58,34816,0,5a65f52f6803fa004fca675f,154,3,2,0,0,0,0,0,0,54,226,0,1709234896,0,829202,13
6609c035543bde73660d3d2a,34,34816,0,5a65f52f6803fa004fca680a,119,3,2,0,0,0,0,41,0,35,226,718,1709234895,9299,829373,13
6609c035543bde73660d3d2b,38,34816,0,5a65e1436803fab428cb1099,117,3,0,0,0,0,0,41,0,33,226,718,1709234896,9292,815358,13
6609c035543bde73660d3d2c,56,34816,0,5a65e1436803fab428cb10ab,127,3,2,0,0,0,0,41,0,42,226,718,1709234895,9291,815376,13
6609c035543bde73660d3d2d,0,34816,0,5a730cc06803fa320425b044,127,3,2,0,0,0,0,0,0,42,226,0,1709234895,0,1193246,13
6609c035543bde73660d3d2e,59,34816,0,5a65facf6803fa2f5aca94b0,154,3,2,0,0,0,0,16,0,54,226,2006,1709234896,25013,949978,13
6609c035543bde73660d3d2f,50,34816,0,5a65facf6803fa2f5aca9582,119,3,2,0,0,0,0,41,0,35,226,2451,1709234895,20791,950188,13
6609c035543bde73660d3d30,53,34816,0,5ab16b926803fa0632ca493d,119,3,2,0,0,0,0,41,0,35,226,2451,1709234896,20787,1332967,13
6609c035543bde73660d3d31,0,34816,0,5ab16b926803fa0632ca496e,138,3,2,0,0,0,0,41,0,48,226,1962,1709234895,27098,1333016,13
6609c035543bde73660d3d32,40,34816,0,5b067c4c2d569a6f095a6200,127,3,1,0,0,0,0,41,0,42,226,1419,1709234895,736,1800124,13
6609c035543bde73660d3d33,74,34816,0,5b067a2e2d569ada045a76a6,99,3,1,0,0,0,0,41,0,23,226,1419,1709234895,735,1762136,13
6609c035543bde73660d3d34,46,34816,0,5b067a2e2d569ada045a79ad,119,3,1,0,0,0,0,41,0,35,226,1419,1709234894,740,1762911,13
6609c035543bde73660d3d35,55,34816,0,5a65e0cb6803faaf31ca66a4,119,3,2,0,0,0,0,16,0,35,226,1093,1709234895,5236,804585,13
6609c035543bde73660d3d36,51,34816,0,5a65e0cb6803faaf31ca66aa,148,3,2,0,0,1,0,41,1709311760,53,226,718,1709234894,9290,804591,13
6609c035543bde73660d3d37,45,34816,0,5ab16e996803fa4338ca3894,119,3,2,0,0,0,0,41,0,35,226,1905,1709234895,27591,1393205,13
6609c035543bde73660d3d38,55,34816,0,5ab16ed76803fa4b38ca38c2,99,3,1,0,0,0,0,0,0,23,226,0,1709234894,0,1393781,13
6609c035543bde73660d3d39,0,34816,0,5a65e0cb6803faaf31ca6e16,154,3,0,0,0,0,0,0,0,54,226,0,1709234895,0,806491,13
6609c035543bde73660d3d3a,0,34816,0,5a65e0cb6803faaf31ca6ea7,154,3,0,0,0,0,0,0,0,54,226,0,1709234894,0,806636,13
6609c035543bde73660d3d3b,64,34816,0,5a65e1066803fa1132ca66e4,45,3,2,0,0,0,0,16,0,14,226,170,1709234895,14593,809137,13
6609c035543bde73660d3d3c,46,34816,0,5a65e1066803fa1132ca66f2,127,3,2,0,0,0,0,41,0,42,226,1905,1709234894,27590,809151,13
6609c035543bde73660d3d3d,0,34816,0,5a65e1436803fab428cb1780,138,3,2,0,0,0,0,46,0,48,226,2113,1709234894,26225,817125,13
6609c035543bde73660d3d3e,31,34816,0,5a65e08f6803fa332eca8107,45,3,2,0,0,0,0,41,0,14,226,3056,1709234895,15023,800858,13
6609c035543bde73660d3d3f,42,34816,0,5a65e08f6803fa332eca8197,119,3,1,0,0,0,0,41,0,35,226,3130,1709234894,16440,801002,13
6609c035543bde73660d3d40,39,34816,0,5a65e1066803fa1132ca7221,133,3,2,0,0,0,0,41,0,46,226,718,1709234895,9288,812014,13
6609c035543bde73660d3d41,43,34816,0,5a65e1066803fa1132ca7254,154,3,1,0,0,0,0,0,0,54,226,0,1709234894,0,812065,13
6609c035543bde73660d3d42,40,34816,0,5a65e1066803fa1132ca6dbd,138,3,1,0,0,0,0,41,0,48,226,1962,1709234895,27092,810890,13
6609c035543bde73660d3d43,30,34816,0,5a65e1066803fa1132ca6dd6,154,3,2,0,0,0,0,0,0,54,226,0,1709234894,0,810915,13
6609c035543bde73660d3d44,52,34816,0,5a65e0cb6803faaf31ca6a11,138,0,1,0,0,0,0,46,0,48,226,1566,1709234895,1186,805462,13
6609c035543bde73660d3d45,51,34816,0,5a65e0cb6803faaf31ca6a6e,119,3,2,0,0,0,0,16,0,35,226,1033,1709234894,3648,805555,13
6609c035543bde73660d3d46,40,34816,0,5a67261b6803fab851cab46c,127,3,2,0,0,0,0,16,0,42,226,666,1709234895,7971,1016951,13
6609c035543bde73660d3d47,39,34816,0,5a67261b6803fab851cabf21,133,3,1,0,0,0,0,0,0,46,226,0,1709234894,0,1019692,13
6609c035543bde73660d3d48,54,34816,0,5a65f52f6803fa004fca7727,138,3,2,0,0,1,0,41,1709253604,48,226,1962,1709234895,27093,833242,13
6609c035543bde73660d3d49,0,34816,0,5a65f52f6803fa004fca7735,119,3,0,0,0,1,0,0,1709278511,35,226,0,1709234894,0,833256,13
6609c035543bde73660d3d4a,45,34816,0,5af450292d569a8a628d7d91,3,3,1,0,0,0,0,41,0,8,226,1289,1709234894,2186,1459865,13
6609c035543bde73660d3d4b,57,34816,0,5a65f52f6803fa004fca6cda,148,3,1,0,0,0,0,0,0,53,226,0,1709234894,0,830605,13
6609c035543bde73660d3d4c,0,34816,0,5b0681a82d569a95135a65f5,99,3,0,0,0,0,0,0,0,23,226,0,1709234895,0,1911857,13
6609c035543bde73660d3d4d,45,34816,0,5b0681a82d569a95135a66b4,119,3,1,0,0,0,0,41,0,35,226,3130,1709234894,16447,1912048,13
6609c035543bde73660d3d4e,46,34816,0,5a65e1bb6803fa7532ca6557,154,3,2,0,0,0,0,0,0,54,226,0,1709234894,0,823694,13
6609c035543bde73660d3d4f,59,34816,0,5b0675432d569ace795a79d0,119,3,2,0,0,0,0,41,0,35,226,3056,1709234894,15029,1666765,13
6609c035543bde73660d3d50,64,34816,0,5ab169ac6803fad22bca3a30,99,3,1,0,0,0,0,16,0,23,226,187,1709234894,12075,1293285,13
6609c035543bde73660d3d51,68,34816,0,5a65e1bb6803fa7532ca733e,45,3,1,0,0,0,0,41,0,14,226,3130,1709234895,16446,827253,13
6609c035543bde73660d3d52,0,34816,0,5a65e1bb6803fa7532ca736d,154,3,0,0,0,0,0,0,0,54,226,0,1709234894,0,827300,13
6609c035543bde73660d3d53,45,34816,0,5ab170046803fa033bca4842,133,3,1,0,0,0,0,0,0,46,226,0,1709234895,0,1424337,13
6609c035543bde73660d3d54,57,34816,0,5ab170046803fa033bca4a0f,119,3,2,0,0,0,0,0,0,35,226,0,1709234894,0,1424798,13
6609c035543bde73660d3d55,0,34816,0,5a65e1436803fab428cb1b52,119,5,2,0,0,1,0,41,1709239458,35,226,1419,1709234895,741,818103,13
6609c035543bde73660d3d56,66,34816,0,5a65e1436803fab428cb1b88,126,0,2,0,0,0,0,0,0,40,226,0,1709234894,0,818157,13
6609c035543bde73660d3d57,70,34816,0,5b0672e72d569abc755a5fd4,119,3,2,0,0,0,0,41,0,35,226,1419,1709234895,739,1616597,13
6609c035543bde73660d3d58,80,34816,0,5b0672e72d569abc755a6266,104,3,2,0,0,0,0,41,0,26,226,2023,1709234894,25095,1617255,13
6609c035543bde73660d3d59,36,34816,0,5ab16d346803fa7f35ca4a34,119,3,2,0,0,0,0,41,0,35,226,718,1709234895,9298,1364790,13
6609c035543bde73660d3d5a,38,34816,0,5ab16dab6803fa6936ca3a19,133,3,2,0,0,0,0,0,0,46,226,0,1709234894,0,1370076,13
6609c035543bde73660d3d5b,70,34816,0,5ab16add6803fa1f2fca5403,130,3,2,0,0,0,0,46,0,43,226,2730,1709234894,20264,1315355,13
6609c035543bde73660d3d5c,59,34816,0,5a65f83b6803faa558ca6f3d,45,3,2,0,0,1,0,41,1709282090,14,226,2023,1709234894,25103,896051,13
6609c035543bde73660d3d5d,0,34816,0,5a65f56b6803fa2053cb0a6e,119,3,2,0,0,0,0,16,0,35,226,2006,1709234895,25013,836676,13
6609c035543bde73660d3d5e,50,34816,0,5a65f56b6803fa2053cb0acf,119,3,1,0,0,1,0,41,1709250105,35,226,1962,1709234894,27099,836773,13
6609c035543bde73660d3d5f,21,34816,0,5a6729db6803fa155bca6de6,45,3,2,0,0,0,0,41,0,14,226,718,1709234895,9287,1098722,13
6609c035543bde73660d3d60,36,34816,0,5a6729db6803fa155bca7229,45,3,2,0,0,0,0,41,0,14,226,3130,1709234894,16440,1099813,13
6609c035543bde73660d3d61,71,34816,0,5a72f7e36803fa994f2615c3,127,3,1,0,0,0,0,0,0,42,226,0,1709234894,0,1143758,13
6609c035543bde73660d3d62,56,34816,0,5a65e1436803fab428cb0869,144,3,2,0,0,0,0,41,0,50,226,4,1709234894,13774,813262,13
6609c035543bde73660d3d63,42,34816,0,5a65f56b6803fa2053cb00c1,117,3,2,0,0,1,0,41,1709250704,33,226,1905,1709234894,27589,834199,13
6609c035543bde73660d3d64,53,34816,0,5a65f6976803fa654fca6b70,148,3,1,0,0,0,0,41,0,53,226,718,1709234894,9295,860164,13
6609c035543bde73660d3d65,60,34816,0,5af4684e2d569a30148d7ce5,119,3,1,0,0,0,0,44,0,35,226,1012,1709234894,4408,1472295,13
6609c035543bde73660d3d66,65,34816,0,5a65f52f6803fa004fca634a,119,3,2,0,0,0,0,41,0,35,226,1962,1709234895,27101,828157,13
6609c035543bde73660d3d67,43,34816,0,5a65f52f6803fa004fca638a,99,3,2,0,0,0,0,41,0,23,226,4,1709234894,13776,828221,13
6609c035543bde73660d3d68,53,34816,0,5b0680f82d569ae8115a7eb1,138,3,1,0,0,1,0,41,1709236913,48,226,1962,1709234894,27095,1901113,13
6609c035543bde73660d3d69,41,34816,0,5a65f9df6803faba5bca62d3,45,3,2,0,0,0,0,41,0,14,226,718,1709234895,9295,928515,13
6609c035543bde73660d3d6a,28,34816,0,5a65f9df6803faba5bca6333,3,3,2,0,0,0,0,41,0,8,226,4,1709234894,13775,928611,13
6609c035543bde73660d3d6b,42,34816,0,5a65f52f6803fa004fca72d9,119,3,2,0,0,1,0,0,1709331595,35,226,0,1709234894,0,832140,13
6609c035543bde73660d3d6c,41,34816,0,5a65fbbe6803fa7157cab6af,119,3,2,0,0,0,0,41,0,35,226,2451,1709234895,20795,971352,13
6609c035543bde73660d3d6d,44,34816,0,5a65fbfa6803fa985fca629e,45,3,2,0,0,0,0,41,0,14,226,718,1709234894,9289,972548,13
6609c035543bde73660d3d6e,24,34816,0,5a65e1bb6803fa7532ca6ce9,154,3,2,0,0,0,0,0,0,54,226,0,1709234895,0,825632,13
6609c035543bde73660d3d6f,39,34816,0,5a65e1bb6803fa7532ca6d0b,144,3,2,0,0,1,0,0,1709281527,50,226,0,1709234894,0,825666,13
6609c035543bde73660d3d70,61,34816,0,5a65e17e6803fab428cb2c43,126,3,2,0,0,1,0,41,1709252386,40,226,3056,1709234895,15024,822439,13
6609c035543bde73660d3d71,51,34816,0,5a65e17e6803fab428cb2c4a,126,3,2,0,0,1,0,41,1709252688,40,226,2023,1709234894,25098,822446,13
6609c035543bde73660d3d72,45,34816,0,5a65e17e6803fab428cb2084,45,3,2,0,0,1,0,41,1709241635,14,226,718,1709234895,9293,819432,13
6609c035543bde73660d3d73,0,34816,0,5a65e17e6803fab428cb2416,127,3,2,0,0,0,0,0,0,42,226,0,1709234895,0,820346,13
6609c035543bde73660d3d74,48,34816,0,5a65e17e6803fab428cb2439,104,3,2,0,0,0,0,41,0,26,226,718,1709234894,9289,820381,13
6609c035543bde73660d3d75,58,34816,0,5a65e1436803fab428cb0cca,119,3,2,0,0,0,0,0,0,35,226,0,1709234894,0,814383,13
6609c035543bde73660d3d76,58,34816,0,5ab0fed06803fae95eca42b0,104,3,2,0,0,0,0,41,0,26,226,3056,1709234895,15027,1249527,13
6609c035543bde73660d3d77,72,34816,0,5ab0fed06803fae95eca4321,133,3,1,0,0,0,0,41,0,46,226,3056,1709234894,15028,1249640,13
6609c035543bde73660d3d78,33,34816,0,5a65e08f6803fa332eca8892,127,3,2,0,0,1,0,0,1709248902,42,226,0,1709234894,0,802789,13
6609c035543bde73660d3d79,50,34816,0,5a65e0cb6803faaf31ca7383,45,3,2,0,0,0,0,0,0,14,226,0,1709234895,0,807880,13
6609c035543bde73660d3d7a,0,34816,0,5a65e0cb6803faaf31ca7399,132,3,2,0,0,0,0,41,0,45,226,3130,1709234894,16440,807902,13
6609c035543bde73660d3d7b,48,34816,0,5a65e1bb6803fa7532ca6815,104,5,2,0,0,1,0,41,1709285336,26,226,2023,1709234895,25100,824396,13
6609c035543bde73660d3d7c,55,34816,0,5a65e1bb6803fa7532ca6845,45,3,2,0,0,1,0,41,1709352329,14,226,1419,1709234894,733,824444,13
6609c035543bde73660d3d7d,64,34816,0,5a65f92b6803fa6847cac655,45,3,2,0,0,0,0,41,0,14,226,718,1709234895,9291,913292,13
6609c035543bde73660d3d7e,46,34816,0,5a65f92b6803fa6847cac9fb,45,3,2,0,0,0,0,41,0,14,226,2023,1709234894,25096,914226,13
6609c035543bde73660d3d7f,0,34816,0,5a65f56b6803fa2053cb05d2,119,3,2,0,0,0,0,0,0,35,226,0,1709234894,0,835496,13
6609c035543bde73660d3d80,57,34816,0,5a65e17e6803fab428cb2826,154,3,2,0,0,0,0,0,0,54,226,0,1709234894,0,821386,13
6609c035543bde73660d3d81,38,34816,0,5ab1684a6803fa4c2bca4ccf,41,3,1,0,0,0,0,41,0,15,226,3056,1709234895,15024,1266439,13
6609c035543bde73660d3d82,77,34816,0,5ab1684a6803fa4c2bca4ebb,99,3,1,0,0,0,0,16,0,23,226,2006,1709234894,25013,1266931,13
6609c035543bde73660d3d83,39,34816,0,5a65e08f6803fa332eca8b2b,119,3,2,0,0,0,0,41,0,35,226,1962,1709234895,27096,803454,13
6609c035543bde73660d3d84,49,34816,0,5a65e08f6803fa332eca8b4a,99,3,2,0,0,0,0,41,0,23,226,2023,1709234894,25100,803485,13
6609c035543bde73660d3d85,52,34816,0,5b066e002d569a606c5a7361,126,3,2,0,0,0,0,46,0,40,226,2113,1709234895,26225,1517433,13
6609c035543bde73660d3d86,44,34816,0,5b066e002d569a606c5a7413,104,3,2,0,0,0,0,41,0,26,226,1962,1709234894,27095,1517611,13
6609c035543bde73660d3d87,54,34816,0,5a65f7876803fa6351ca8ad2,130,3,1,0,0,0,0,0,0,43,226,0,1709234895,0,878137,13
6609c035543bde73660d3d88,55,34816,0,5a65f7876803fa6351ca8cd2,45,3,2,0,0,0,0,44,0,14,226,1012,1709234894,4408,878649,13
6609c035543bde73660d3d89,0,34816,0,5b067dec2d569a190c5a6695,142,3,0,0,0,0,0,41,0,49,226,3056,1709234895,15023,1839139,13
6609c035543bde73660d3d8a,37,34816,0,5b067dec2d569a190c5a6827,132,3,2,0,0,0,0,41,0,45,226,4,1709234894,13777,1839541,13
6609c035543bde73660d3d8b,65,34816,0,5a65f52f6803fa004fca6841,45,3,2,0,0,0,0,41,0,14,226,3130,1709234895,16445,829428,13
6609c035543bde73660d3d8c,0,34816,0,5a65f52f6803fa004fca6853,142,3,0,0,0,1,0,41,1709251553,49,226,1962,1709234894,27100,829446,13
